year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius,variant,label,seed
113,2092,194,0,0.0,0.0,0.0,19,9,2,12,0.333333,9.0,9.0,2700.0,2700.0,2.8,0.311111,0.688889,0.125,16.0,0.005926,2691.0,64.0,8.9,0.55625,300.0,1.0,1.0,0.117413,1,0.12,20,0.255416,0.398281,1.411171,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
114,2093,184,1,0.005435,0.038462,0.1,11,10,1,13,0.230769,5.0,5.0,1500.0,1500.0,0.666667,0.133333,0.866667,0.03125,16.0,0.010667,1495.0,64.0,11.333333,0.708333,300.0,1.0,1.0,0.11756,1,0.12,12,0.269621,0.397867,1.410437,0.98913,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
115,2094,174,2,0.011494,0.076923,0.181818,12,11,1,14,0.153846,3.0,3.0,900.0,900.0,0.5,0.166667,0.833333,0.03125,16.0,0.017778,897.0,64.0,13.0,0.8125,300.0,1.0,1.0,0.117707,1,0.12,5,0.28559,0.38772,1.392336,0.988506,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
116,2095,157,2,0.012739,0.076923,0.2,19,10,0,13,0.230769,3.0,3.0,900.0,900.0,0.0,0.0,1.0,0.0,16.0,0.017778,897.0,64.0,13.0,0.8125,300.0,1.0,1.0,0.117933,1,0.12,6,0.306149,0.381312,1.380782,0.974522,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
117,2096,147,1,0.006803,0.04,0.1,11,10,1,13,0.2,4.0,4.0,1200.0,1200.0,0.4,0.1,0.9,0.025,16.0,0.013333,1196.0,64.0,12.2,0.7625,300.0,1.0,1.0,0.118053,1,0.12,8,0.32112,0.365792,1.35239,0.986395,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
118,2097,132,1,0.007576,0.04,0.111111,16,9,0,13,0.28,3.0,3.0,900.0,900.0,0.0,0.0,1.0,0.0,16.0,0.017778,897.0,64.0,13.25,0.828125,300.0,1.0,1.0,0.118253,1,0.12,5,0.337623,0.368295,1.357009,0.984848,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
119,2098,126,1,0.007937,0.04,0.111111,7,9,1,13,0.28,5.0,5.0,1500.0,1500.0,1.0,0.2,0.8,0.0625,16.0,0.010667,1495.0,64.0,11.5,0.71875,300.0,1.0,1.0,0.118333,1,0.12,9,0.367083,0.349854,1.322599,0.984127,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
120,2099,125,5,0.04,0.2,0.555556,6,9,0,13,0.28,3.0,3.0,900.0,900.0,0.0,0.0,1.0,0.0,16.0,0.017778,897.0,64.0,13.25,0.828125,300.0,1.0,1.0,0.1184,1,0.12,5,0.389976,0.342146,1.307948,0.9584,5.555556,1.414214,no_phantom_replay,Do not replay phantom candidates,42
121,2100,114,1,0.008772,0.043478,0.125,12,8,0,13,0.304348,2.0,2.0,600.0,600.0,0.0,0.0,1.0,0.0,16.0,0.026667,598.0,64.0,14.0,0.875,300.0,1.0,1.0,0.118493,1,0.12,3,0.43474,0.308092,1.241154,0.982456,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
122,2101,109,1,0.009174,0.043478,0.111111,6,9,1,13,0.217391,3.0,3.0,900.0,900.0,0.5,0.166667,0.833333,0.03125,16.0,0.017778,897.0,64.0,13.5,0.84375,300.0,1.0,1.0,0.11856,1,0.12,3,0.438506,0.30785,1.240665,0.981651,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
123,2102,100,0,0.0,0.0,0.0,9,8,1,13,0.272727,3.0,3.0,900.0,900.0,0.5,0.166667,0.833333,0.03125,16.0,0.017778,897.0,64.0,13.25,0.828125,300.0,1.0,1.0,0.118667,1,0.12,4,0.464308,0.297234,1.219086,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
124,2103,94,2,0.021277,0.095238,0.285714,8,7,0,13,0.333333,1.0,1.0,300.0,300.0,0.0,0.0,1.0,0.0,16.0,0.053333,299.0,64.0,15.0,0.9375,300.0,1.0,1.0,0.118773,1,0.12,1,0.500357,0.263346,1.147488,0.957447,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
125,2104,93,2,0.021505,0.1,0.285714,3,7,0,13,0.3,2.0,2.0,600.0,600.0,0.0,0.0,1.0,0.0,16.0,0.026667,598.0,64.0,14.0,0.875,300.0,1.0,1.0,0.118787,1,0.12,3,0.518113,0.25063,1.119442,0.956989,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
126,2105,92,1,0.01087,0.052632,0.125,2,8,1,14,0.157895,1.0,1.0,300.0,300.0,1.0,1.0,0.0,0.0625,16.0,0.053333,299.0,64.0,15.0,0.9375,300.0,1.0,1.0,0.118787,1,0.12,0,0.530219,0.238065,1.091021,0.978261,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
127,2106,87,0,0.0,0.0,0.0,5,9,1,12,0.142857,2.0,2.0,600.0,600.0,0.666667,0.333333,0.666667,0.041667,16.0,0.026667,598.0,64.0,14.0,0.875,300.0,1.0,1.0,0.11884,1,0.12,2,0.541757,0.22664,1.064519,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
128,2107,86,1,0.011628,0.055556,0.142857,2,7,0,12,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.118867,1,0.12,0,0.549724,0.221281,1.051857,0.976744,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
129,2108,86,2,0.023256,0.105263,0.333333,2,6,2,13,0.368421,5.0,5.0,1500.0,1500.0,4.0,0.8,0.2,0.25,16.0,0.010667,1495.0,64.0,11.333333,0.708333,300.0,1.0,1.0,0.11888,1,0.12,1,0.56209,0.213151,1.032355,0.953488,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
130,2109,83,0,0.0,0.0,0.0,3,7,2,14,0.3,4.0,4.0,1200.0,1200.0,2.8,0.7,0.3,0.15,16.0,0.013333,1196.0,64.0,12.6,0.7875,300.0,1.0,1.0,0.118893,1,0.12,2,0.590822,0.186512,0.965691,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
131,2110,82,1,0.012195,0.052632,0.166667,2,6,0,14,0.368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11892,1,0.12,0,0.600054,0.162714,0.901982,0.97561,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
132,2111,81,1,0.012346,0.052632,0.166667,2,6,1,15,0.368421,1.0,1.0,300.0,300.0,1.0,1.0,0.0,0.0625,16.0,0.053333,299.0,64.0,15.0,0.9375,300.0,1.0,1.0,0.118933,1,0.12,0,0.61011,0.144503,0.85001,0.975309,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
133,2112,80,0,0.0,0.0,0.0,1,6,1,15,0.4,2.0,2.0,600.0,600.0,2.0,1.0,0.0,0.125,16.0,0.026667,598.0,64.0,14.0,0.875,300.0,1.0,1.0,0.118933,1,0.12,0,0.614699,0.143479,0.846991,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
134,2113,79,0,0.0,0.0,0.0,1,7,1,16,0.363636,2.0,2.0,600.0,600.0,0.666667,0.333333,0.666667,0.041667,16.0,0.026667,598.0,64.0,14.333333,0.895833,300.0,1.0,1.0,0.118947,1,0.12,1,0.620025,0.139402,0.83487,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
135,2114,78,1,0.012821,0.043478,0.142857,2,7,1,15,0.391304,3.0,3.0,900.0,900.0,1.5,0.5,0.5,0.09375,16.0,0.017778,897.0,64.0,13.25,0.828125,300.0,1.0,1.0,0.118973,1,0.12,2,0.626848,0.125953,0.793578,0.974359,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
136,2115,76,1,0.013158,0.045455,0.142857,3,7,1,14,0.363636,2.0,2.0,600.0,600.0,0.666667,0.333333,0.666667,0.041667,16.0,0.026667,598.0,64.0,14.0,0.875,300.0,1.0,1.0,0.119,1,0.12,2,0.639492,0.113578,0.753585,0.973684,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
137,2116,77,2,0.025974,0.086957,0.285714,1,7,0,14,0.391304,1.0,1.0,300.0,300.0,0.0,0.0,1.0,0.0,16.0,0.053333,299.0,64.0,15.0,0.9375,300.0,1.0,1.0,0.119,1,0.12,1,0.640352,0.111151,0.745489,0.974026,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
138,2117,77,2,0.025974,0.071429,0.2,2,10,3,16,0.285714,7.0,7.0,2100.0,2100.0,3.25,0.464286,0.535714,0.195312,16.0,0.007619,2093.0,64.0,9.75,0.609375,300.0,1.0,1.0,0.119,1,0.12,11,0.643551,0.108345,0.73602,0.948052,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
139,2118,76,1,0.013158,0.034483,0.090909,2,11,1,17,0.241379,2.0,2.0,600.0,600.0,0.666667,0.333333,0.666667,0.041667,16.0,0.026667,598.0,64.0,14.0,0.875,300.0,1.0,1.0,0.119,1,0.12,2,0.643507,0.10621,0.728733,0.973684,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
140,2119,79,4,0.050633,0.137931,0.4,1,10,0,17,0.310345,1.0,1.0,300.0,300.0,0.0,0.0,1.0,0.0,16.0,0.053333,299.0,64.0,15.0,0.9375,300.0,1.0,1.0,0.119,1,0.12,1,0.642764,0.104369,0.722389,0.898734,8.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
141,2120,80,1,0.0125,0.038462,0.125,0,8,0,17,0.384615,1.0,1.0,300.0,300.0,0.0,0.0,1.0,0.0,16.0,0.053333,299.0,64.0,15.0,0.9375,300.0,1.0,1.0,0.118947,1,0.12,1,0.642906,0.104545,0.722997,0.975,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
142,2121,79,0,0.0,0.0,0.0,1,9,1,16,0.357143,4.0,4.0,1200.0,1200.0,2.4,0.6,0.4,0.1375,16.0,0.013333,1196.0,64.0,12.4,0.775,300.0,1.0,1.0,0.118947,1,0.12,3,0.643367,0.105364,0.725825,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
143,2122,78,0,0.0,0.0,0.0,1,11,4,18,0.266667,8.0,8.0,2400.0,2400.0,4.666667,0.583333,0.416667,0.25,16.0,0.006667,2392.0,64.0,9.888889,0.618056,300.0,1.0,1.0,0.11896,1,0.12,5,0.650369,0.100457,0.708722,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
144,2123,78,1,0.012821,0.033333,0.1,1,10,0,18,0.333333,1.0,1.0,300.0,300.0,0.0,0.0,1.0,0.0,16.0,0.053333,299.0,64.0,15.0,0.9375,300.0,1.0,1.0,0.118973,1,0.12,1,0.647514,0.098721,0.702571,0.974359,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
145,2124,82,5,0.060976,0.166667,0.5,1,10,0,18,0.333333,1.0,1.0,300.0,300.0,0.0,0.0,1.0,0.0,16.0,0.053333,299.0,64.0,15.0,0.9375,300.0,1.0,1.0,0.118973,1,0.12,1,0.643988,0.095321,0.690367,0.878049,10.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
146,2125,82,0,0.0,0.0,0.0,0,11,2,18,0.266667,5.0,5.0,1500.0,1500.0,1.666667,0.333333,0.666667,0.104167,16.0,0.010667,1495.0,64.0,11.166667,0.697917,300.0,1.0,1.0,0.118907,1,0.12,9,0.643988,0.095321,0.690367,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
147,2126,82,1,0.012195,0.03125,0.083333,1,12,1,19,0.25,3.0,3.0,900.0,900.0,1.5,0.5,0.5,0.078125,16.0,0.017778,897.0,64.0,13.5,0.84375,300.0,1.0,1.0,0.11892,1,0.12,2,0.647518,0.094222,0.686376,0.97561,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
148,2127,80,1,0.0125,0.03125,0.083333,3,12,0,17,0.25,2.0,2.0,600.0,600.0,0.0,0.0,1.0,0.0,16.0,0.026667,598.0,64.0,14.333333,0.895833,300.0,1.0,1.0,0.118947,1,0.12,2,0.643301,0.086263,0.656747,0.975,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
149,2128,81,2,0.024691,0.060606,0.153846,1,13,2,18,0.212121,5.0,5.0,1500.0,1500.0,1.666667,0.333333,0.666667,0.09375,16.0,0.010667,1495.0,64.0,12.0,0.75,300.0,1.0,1.0,0.118947,1,0.12,5,0.641491,0.083428,0.645865,0.950617,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
150,2129,82,2,0.02439,0.060606,0.142857,1,14,1,18,0.151515,2.0,2.0,600.0,600.0,0.666667,0.333333,0.666667,0.041667,16.0,0.026667,598.0,64.0,14.0,0.875,300.0,1.0,1.0,0.118933,1,0.12,2,0.642582,0.08231,0.64152,0.97561,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
151,2130,83,2,0.024096,0.060606,0.142857,1,14,0,18,0.151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11892,1,0.12,0,0.646922,0.079336,0.629823,0.951807,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
152,2131,86,4,0.046512,0.121212,0.285714,1,14,0,18,0.151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.118907,1,0.12,0,0.644874,0.076282,0.617585,0.94186,5.333333,1.414214,no_phantom_replay,Do not replay phantom candidates,42
153,2132,85,1,0.011765,0.030303,0.071429,2,14,1,19,0.151515,1.0,1.0,300.0,300.0,1.0,1.0,0.0,0.0625,16.0,0.053333,299.0,64.0,15.0,0.9375,300.0,1.0,1.0,0.11888,1,0.12,0,0.644252,0.075138,0.612934,0.976471,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
154,2133,84,0,0.0,0.0,0.0,1,13,1,19,0.212121,2.0,2.0,600.0,600.0,1.333333,0.666667,0.333333,0.083333,16.0,0.026667,598.0,64.0,14.0,0.875,300.0,1.0,1.0,0.11888,1,0.12,1,0.644837,0.075077,0.612688,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
155,2134,85,1,0.011765,0.030303,0.083333,0,12,1,20,0.272727,2.0,2.0,600.0,600.0,0.666667,0.333333,0.666667,0.041667,16.0,0.026667,598.0,64.0,14.0,0.875,300.0,1.0,1.0,0.11888,1,0.12,2,0.644524,0.074738,0.611304,0.976471,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
156,2135,86,1,0.011628,0.028571,0.076923,0,13,2,21,0.257143,4.0,4.0,1200.0,1200.0,2.4,0.6,0.4,0.15,16.0,0.013333,1196.0,64.0,12.0,0.75,300.0,1.0,1.0,0.118867,1,0.12,4,0.6441,0.074741,0.611314,0.976744,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
157,2136,91,5,0.054945,0.151515,0.416667,0,12,0,20,0.272727,1.0,1.0,300.0,300.0,0.0,0.0,1.0,0.0,16.0,0.053333,299.0,64.0,15.0,0.9375,300.0,1.0,1.0,0.118853,1,0.12,1,0.645827,0.072429,0.601784,0.89011,10.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
158,2137,88,1,0.011364,0.027778,0.076923,4,13,3,20,0.277778,8.0,8.0,2400.0,2400.0,3.111111,0.388889,0.611111,0.180556,16.0,0.006667,2392.0,64.0,10.0,0.625,300.0,1.0,1.0,0.11884,1,0.12,10,0.644737,0.070594,0.594114,0.977273,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
159,2138,89,2,0.022472,0.054054,0.142857,1,14,1,21,0.243243,3.0,3.0,900.0,900.0,0.5,0.166667,0.833333,0.03125,16.0,0.017778,897.0,64.0,13.5,0.84375,300.0,1.0,1.0,0.11884,1,0.12,3,0.644666,0.068521,0.585324,0.955056,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
160,2139,88,0,0.0,0.0,0.0,1,14,0,21,0.222222,1.0,1.0,300.0,300.0,0.0,0.0,1.0,0.0,16.0,0.053333,299.0,64.0,15.0,0.9375,300.0,1.0,1.0,0.118827,1,0.12,1,0.647135,0.067005,0.578814,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
161,2140,89,1,0.011236,0.029412,0.076923,0,13,1,21,0.235294,3.0,3.0,900.0,900.0,2.5,0.833333,0.166667,0.15625,16.0,0.017778,897.0,64.0,13.0,0.8125,300.0,1.0,1.0,0.118827,1,0.12,1,0.647076,0.06768,0.581721,0.977528,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
162,2141,89,1,0.011236,0.030303,0.076923,1,13,2,19,0.212121,5.0,5.0,1500.0,1500.0,1.666667,0.333333,0.666667,0.09375,16.0,0.010667,1495.0,64.0,12.0,0.75,300.0,1.0,1.0,0.118827,1,0.12,5,0.648382,0.067961,0.582927,0.977528,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
163,2142,90,2,0.022222,0.054054,0.153846,1,13,4,20,0.297297,12.0,12.0,3600.0,3600.0,6.923077,0.576923,0.423077,0.336538,16.0,0.004444,3588.0,64.0,7.230769,0.451923,300.0,1.0,1.0,0.118827,1,0.12,13,0.648099,0.067386,0.580455,0.955556,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
164,2143,88,0,0.0,0.0,0.0,2,13,1,21,0.277778,4.0,4.0,1200.0,1200.0,1.6,0.4,0.6,0.05,16.0,0.013333,1196.0,64.0,13.0,0.8125,300.0,1.0,1.0,0.118827,1,0.12,5,0.648222,0.066752,0.577719,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
165,2144,91,3,0.032967,0.083333,0.230769,0,13,1,22,0.277778,3.0,3.0,900.0,900.0,3.0,1.0,0.0,0.140625,16.0,0.017778,897.0,64.0,13.75,0.859375,300.0,1.0,1.0,0.118827,1,0.12,0,0.6494,0.065726,0.573262,0.96337,3.6,1.414214,no_phantom_replay,Do not replay phantom candidates,42
166,2145,91,2,0.021978,0.0625,0.181818,2,11,0,21,0.3125,3.0,3.0,900.0,900.0,2.5,0.833333,0.166667,0.078125,16.0,0.017778,897.0,64.0,14.5,0.90625,300.0,1.0,1.0,0.118813,1,0.12,0,0.646979,0.063004,0.561266,0.956044,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
167,2146,93,2,0.021505,0.060606,0.153846,0,13,3,22,0.212121,7.0,7.0,2100.0,2100.0,5.75,0.821429,0.178571,0.296875,16.0,0.007619,2093.0,64.0,10.5,0.65625,300.0,1.0,1.0,0.118787,1,0.12,2,0.649252,0.062437,0.558737,0.956989,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
168,2147,95,2,0.021053,0.058824,0.142857,0,14,2,23,0.176471,4.0,4.0,1200.0,1200.0,1.6,0.4,0.6,0.0875,16.0,0.013333,1196.0,64.0,12.4,0.775,300.0,1.0,1.0,0.11876,1,0.12,5,0.648363,0.062485,0.558949,0.957895,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
169,2148,92,0,0.0,0.0,0.0,3,15,1,23,0.166667,3.0,3.0,900.0,900.0,1.5,0.5,0.5,0.0625,16.0,0.017778,897.0,64.0,13.75,0.859375,300.0,1.0,1.0,0.118773,1,0.12,2,0.650698,0.061827,0.555998,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
170,2149,94,2,0.021277,0.052632,0.125,0,16,2,24,0.157895,6.0,6.0,1800.0,1800.0,2.285714,0.380952,0.619048,0.107143,16.0,0.008889,1794.0,64.0,11.428571,0.714286,300.0,1.0,1.0,0.118773,1,0.12,7,0.651066,0.062137,0.557389,0.978723,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
171,2150,97,3,0.030928,0.081081,0.2,0,15,0,23,0.189189,3.0,3.0,900.0,900.0,1.5,0.5,0.5,0.03125,16.0,0.017778,897.0,64.0,14.0,0.875,300.0,1.0,1.0,0.118747,1,0.12,3,0.651312,0.060884,0.551743,0.938144,6.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
172,2151,98,1,0.010204,0.027778,0.071429,0,14,0,22,0.222222,3.0,3.0,900.0,900.0,1.5,0.5,0.5,0.03125,16.0,0.017778,897.0,64.0,14.0,0.875,300.0,1.0,1.0,0.118707,1,0.12,3,0.650914,0.06173,0.555561,0.979592,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
173,2152,100,2,0.02,0.054054,0.125,0,16,2,23,0.135135,5.0,5.0,1500.0,1500.0,3.333333,0.666667,0.333333,0.166667,16.0,0.010667,1495.0,64.0,11.833333,0.739583,300.0,1.0,1.0,0.118693,1,0.12,4,0.65086,0.061053,0.552507,0.96,4.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
174,2153,101,1,0.009901,0.027027,0.0625,0,16,1,24,0.135135,2.0,2.0,600.0,600.0,0.666667,0.333333,0.666667,0.041667,16.0,0.026667,598.0,64.0,14.0,0.875,300.0,1.0,1.0,0.118667,1,0.12,2,0.651466,0.061052,0.552505,0.980198,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
175,2154,105,4,0.038095,0.1,0.235294,0,17,3,27,0.15,5.0,5.0,1500.0,1500.0,2.0,0.4,0.6,0.125,16.0,0.010667,1495.0,64.0,11.0,0.6875,300.0,1.0,1.0,0.118653,1,0.12,9,0.652089,0.060569,0.550314,0.92381,8.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
176,2155,103,0,0.0,0.0,0.0,2,18,1,25,0.121951,2.0,2.0,600.0,600.0,0.666667,0.333333,0.666667,0.041667,16.0,0.026667,598.0,64.0,14.0,0.875,300.0,1.0,1.0,0.118627,1,0.12,2,0.652293,0.059625,0.546008,0.0,0.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
177,2156,102,1,0.009804,0.02381,0.055556,2,18,2,26,0.142857,4.0,4.0,1200.0,1200.0,1.6,0.4,0.6,0.1,16.0,0.013333,1196.0,64.0,12.4,0.775,300.0,1.0,1.0,0.118653,1,0.12,4,0.652946,0.060311,0.549141,0.980392,2.0,1.414214,no_phantom_replay,Do not replay phantom candidates,42
